Analyst Type,Job Title,Company Name,Rating,Job Location,Job State,Lower Salary USD,Upper Salary USD,Average Salary,Size,Founded,Type of ownership,Industry,Sector,Revenue
"Data Analyst","ETL Datastage Developer/IBM Infosphere Datastage Consultant(ETL Data Analyst)-Only NY/NJ candidates Please","TechProjects
",4.8,"New York"," NY",27000.0,52000.0,39500.0,"1 to 50",2011-01-01 00:00:00.000,"Private","IT Services","Information Technology","Unknown / Non-Applicable"
"Data Analyst","Consumer Lending Data Analyst","Informa
",3.2,"New York"," NY",27000.0,52000.0,39500.0,"10000+",1998-01-01 00:00:00.000,"Public","Publishing","Media","$2 to $5 billion (USD)"
"Data Analyst","Solar Data Analyst","Momentum Solar
",3.7,"South Plainfield"," NJ",27000.0,52000.0,39500.0,"501 to 1000",2009-01-01 00:00:00.000,"Private","Energy","Oil, Gas, Energy & Utilities","Unknown / Non-Applicable"
"Data Analyst","Data Science Lead Analyst","VIVA USA INC
",4.6,"Franklin Lakes"," NJ",27000.0,52000.0,39500.0,"51 to 200",1996-01-01 00:00:00.000,"Private","IT Services","Information Technology","$25 to $50 million (USD)"
"Data Analyst","Clinical Data Analyst","ProHEALTH Medical Management
",2.7,"Lake Success"," NY",42000.0,74000.0,58000.0,"1001 to 5000",1997-01-01 00:00:00.000,"Subsidiary or Business Segment","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable"
"Data Analyst","Remote: Data Analyst (Data Lineage, Financial industry)_Long term","Reliable Software Resources
",4.0,"New York"," NY",42000.0,74000.0,58000.0,"501 to 1000",2004-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Analyst","Data Governance Analyst","Donnelly & Moore Corporation
",3.5,"New York"," NY",42000.0,74000.0,58000.0,"1 to 50",1997-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Data Analyst","Data Management, Firmwide Data Quality, Analyst","J.P. Morgan
",3.9,"Newark"," NJ",42000.0,74000.0,58000.0,"10000+",1799-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Data Analyst","Compensation and Data Analyst (Human Resources)","Saratoga Medical Center
",4.1,"New York"," NY",42000.0,74000.0,58000.0,"201 to 500",1985-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","$10 to $25 million (USD)"
"Data Analyst","Senior Data Analyst","YAI/NIPD Network
",3.1,"New York"," NY",42000.0,74000.0,58000.0,"5001 to 10000",1957-01-01 00:00:00.000,"Nonprofit Organization","Social Assistance","Non-Profit","$100 to $500 million (USD)"
"Data Analyst","Data Analyst II, Division of Gastroenterology (Research)","Mount Sinai Medical Center
",3.1,"New York"," NY",42000.0,74000.0,58000.0,"1001 to 5000",1946-01-01 00:00:00.000,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$500 million to $1 billion (USD)"
"Data Analyst","NY Healthcare Data/Reporting Analyst","Diverse Lynx
",3.9,"New York"," NY",42000.0,74000.0,58000.0,"501 to 1000",2002-01-01 00:00:00.000,"Private","IT Services","Information Technology","$100 to $500 million (USD)"
"Data Analyst","Data Analyst","Quad Consultancy
",4.3,"Mount Vernon"," NY",42000.0,74000.0,58000.0,"1 to 50",2006-01-01 00:00:00.000,"Private","Consulting","Business Services","Unknown / Non-Applicable"
"Data Analyst","Big Data QA Analyst / QA Tester / Test Analyst","Competent Systems, Inc
",3.7,"Jersey City"," NJ",42000.0,74000.0,58000.0,"201 to 500",2003-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$10 to $25 million (USD)"
"Data Analyst","Senior Supply Chain Data Analyst","Peloton Interactive
",3.8,"New York"," NY",42000.0,74000.0,58000.0,"1001 to 5000",2012-01-01 00:00:00.000,"Public","Health, Beauty, & Fitness","Consumer Services","Unknown / Non-Applicable"
"Data Analyst","Data Analyst, Capital Markets (Manager)","Genpact
",3.5,"New York"," NY",42000.0,74000.0,58000.0,"10000+",1997-01-01 00:00:00.000,"Public","IT Services","Information Technology","$2 to $5 billion (USD)"
"Data Analyst","Senior Analyst, Data Instrumentation & Quality (Disney+)","Disney Streaming Services
",3.6,"New York"," NY",42000.0,74000.0,58000.0,"501 to 1000",2018-01-01 00:00:00.000,"Private","Internet","Information Technology","Unknown / Non-Applicable"
"Data Analyst","CIB F&BM Global Program Management EMEA - International Regulatory - Data Provisioning Business Analyst - Associate","J.P. Morgan
",3.9,"New York"," NY",42000.0,74000.0,58000.0,"10000+",1799-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Data Analyst","Senior IT Technical Data Analyst","EmblemHealth
",2.4,"New York"," NY",42000.0,74000.0,58000.0,"1001 to 5000",1937-01-01 00:00:00.000,"Nonprofit Organization","Insurance Carriers","Insurance","$5 to $10 billion (USD)"
"Data Analyst","Data Analyst/Data Acquisition Speciliest with Financial Industry Exp","Reliable Software Resources
",4.0,"New York"," NY",42000.0,74000.0,58000.0,"501 to 1000",2004-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Analyst","Data Analyst/Data Scanning with Financial Industry exp","Reliable Software Resources
",4.0,"New York"," NY",42000.0,74000.0,58000.0,"501 to 1000",2004-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Analyst","Sr Business Analyst, Data Science","Jackson Hewitt
",3.6,"Jersey City"," NJ",42000.0,74000.0,58000.0,"201 to 500",1982-01-01 00:00:00.000,"Private","Other Retail Stores","Retail","Unknown / Non-Applicable"
"Data Analyst","Senior Data Analyst - Data Governance","Reliable Software Resources
",4.0,"New York"," NY",42000.0,74000.0,58000.0,"501 to 1000",2004-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Analyst","Senior Manager, Data Analyst","National Kidney Foundation
",3.2,"New York"," NY",42000.0,74000.0,58000.0,"51 to 200",1964-01-01 00:00:00.000,"Nonprofit Organization","Health Fundraising Organizations","Non-Profit","$25 to $50 million (USD)"
"Data Analyst","Risk Adjustment Data Analyst","Horizon Blue Cross Blue Shield of New Jersey
",3.6,"Newark"," NJ",42000.0,74000.0,58000.0,"1001 to 5000",1932-01-01 00:00:00.000,"Nonprofit Organization","Insurance Carriers","Insurance","$10+ billion (USD)"
"Data Analyst","Data Analyst III","IPRO
",3.0,"Lake Success"," NY",42000.0,74000.0,58000.0,"201 to 500",1984-01-01 00:00:00.000,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$50 to $100 million (USD)"
"Data Analyst","Sr. Data Analyst, Retail Media","Criteo
",3.9,"New York"," NY",77000.0,132000.0,104500.0,"1001 to 5000",2005-01-01 00:00:00.000,"Public","Internet","Information Technology","$2 to $5 billion (USD)"
"Data Analyst","Sr IT Technical Data Analyst","EmblemHealth
",2.4,"New York"," NY",77000.0,132000.0,104500.0,"1001 to 5000",1937-01-01 00:00:00.000,"Nonprofit Organization","Insurance Carriers","Insurance","$5 to $10 billion (USD)"
"Data Analyst","Senior Marketing Data Analyst","ERGO
",2.8,"New York"," NY",77000.0,132000.0,104500.0,"1 to 50",2004-01-01 00:00:00.000,"Private","Advertising & Marketing","Business Services","Unknown / Non-Applicable"
"Data Analyst","Senior SQL Data Warehouse Analyst","Intercontinental Exchange, Inc.
",2.8,"New York"," NY",77000.0,132000.0,104500.0,"1001 to 5000",2000-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$5 to $10 billion (USD)"
"Data Analyst","Data Analyst Junior","Staffigo Technical Services, LLC
",5.0,"New York"," NY",77000.0,132000.0,104500.0,"51 to 200",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Analyst","SR. Power BI with DAX - Data Analyst","8K Miles Software Services, Inc.
",3.7,"New York"," NY",77000.0,132000.0,104500.0,"201 to 500",2008-01-01 00:00:00.000,"Public","Computer Hardware & Software","Information Technology","$1 to $5 million (USD)"
"Data Analyst","Senior Solutions Analyst, Data Specialist","VTS
",4.2,"New York"," NY",77000.0,132000.0,104500.0,"201 to 500",2011-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$50 to $100 million (USD)"
"Data Analyst","HR Data Analyst","Robert Half
",3.5,"Jersey City"," NJ",77000.0,132000.0,104500.0,"10000+",1948-01-01 00:00:00.000,"Public","Staffing & Outsourcing","Business Services","$2 to $5 billion (USD)"
"Data Analyst","Healthcare Senior Data Analyst - HEDIS","Village Care
",2.0,"New York"," NY",77000.0,132000.0,104500.0,"501 to 1000",1977-01-01 00:00:00.000,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)"
"Data Analyst","Senior Data Quality Analyst","Quest Diagnostics
",3.3,"Secaucus"," NJ",77000.0,132000.0,104500.0,"10000+",1967-01-01 00:00:00.000,"Public","Health Care Services & Hospitals","Health Care","$5 to $10 billion (USD)"
"Data Analyst","Quantitative Data Analyst/Developer","Creative Data Resources
",5.0,"New York"," NY",77000.0,132000.0,104500.0,"1 to 50",1992-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Data Analyst","Sr Business Data Analyst SAP, SKU, Supply Chain","EVERSANA
",3.4,"New York"," NY",77000.0,132000.0,104500.0,"1001 to 5000",2018-01-01 00:00:00.000,"Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable"
"Data Analyst","Senior Data Analyst, Gas Planning and Design Engineering","National Grid USA
",3.6,"Brooklyn"," NY",77000.0,132000.0,104500.0,"10000+",1990-01-01 00:00:00.000,"Public","Utilities","Oil, Gas, Energy & Utilities","$5 to $10 billion (USD)"
"Data Analyst","Senior Data Business Analyst","Aegis Media
",2.8,"New York"," NY",77000.0,132000.0,104500.0,"1001 to 5000",1978-01-01 00:00:00.000,"Subsidiary or Business Segment","Advertising & Marketing","Business Services","$2 to $5 billion (USD)"
"Data Analyst","Business Analyst/Data Analyst - Capital Markets Data","RMS Computer Corporation
",3.0,"Jersey City"," NJ",77000.0,132000.0,104500.0,"201 to 500",1985-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$25 to $50 million (USD)"
"Data Analyst","Firmwide Reference Data Operations, Pricing Operations, Analyst","J.P. Morgan
",3.9,"Newark"," NJ",77000.0,132000.0,104500.0,"10000+",1799-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Data Analyst","Senior Data Analyst - FHC - Family Support Center","NYU Langone Health
",4.0,"New York"," NY",77000.0,132000.0,104500.0,"10000+",1841-01-01 00:00:00.000,"Hospital","Health Care Services & Hospitals","Health Care","$5 to $10 billion (USD)"
"Data Analyst","Data Analyst/Project Manager in Jersey City, New Jersey | Careers at Harborside","Sumitomo Mitsui Banking Corporation (SMBC)
",3.4,"Jersey City"," NJ",77000.0,132000.0,104500.0,"10000+",1996-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Data Analyst","Senior Financial Analyst - Enterprise Data","Geller & Company
",3.2,"New York"," NY",98000.0,114000.0,106000.0,"501 to 1000",1984-01-01 00:00:00.000,"Private","Investment Banking & Asset Management","Finance","Unknown / Non-Applicable"
"Data Analyst","Data Analyst with Data Lineage/Rochade","Reliable Software Resources
",4.0,"Florham Park"," NJ",98000.0,114000.0,106000.0,"501 to 1000",2004-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Analyst","Senior Market Data Content Acquisition/Procurement Analyst","Intercontinental Exchange, Inc.
",2.8,"New York"," NY",98000.0,114000.0,106000.0,"1001 to 5000",2000-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$5 to $10 billion (USD)"
"Data Analyst","Sr. Specialist Reporting Data Analyst /Engineer - Cloud","The Bank of New York Mellon
",3.2,"Florham Park"," NJ",98000.0,114000.0,106000.0,"10000+",1784-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Data Analyst","Senior Business Analyst, Data Management","Plymouth Rock Assurance
",3.4,"Woodbridge"," NJ",98000.0,114000.0,106000.0,"1001 to 5000",1982-01-01 00:00:00.000,"Private","Insurance Carriers","Insurance","$10 to $25 million (USD)"
"Data Analyst","Data Science Analyst II - Mount Sinai Health Partners","Mount Sinai Health System
",3.4,"New York"," NY",98000.0,114000.0,106000.0,"10000+",2013-01-01 00:00:00.000,"Hospital","Health Care Services & Hospitals","Health Care","$1 to $2 billion (USD)"
"Data Analyst","NY Healthcare Data/Reporting Analyst","SAT Healthcare
",3.5,"New York"," NY",98000.0,114000.0,106000.0,"201 to 500",2002-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","$50 to $100 million (USD)"
"Data Analyst","Data Analyst","Atrium Staffing
",3.3,"Parsippany"," NJ",98000.0,114000.0,106000.0,"51 to 200",1995-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Data Analyst","Technical Business Analyst with Retail Banking and Large Data Program","eTeam Inc.
",3.7,"New York"," NY",98000.0,114000.0,106000.0,"51 to 200",1999-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$50 to $100 million (USD)"
"Data Analyst","Principal Sales Operations Analyst - Oracle Data Cloud","Oracle
",3.6,"New York"," NY",98000.0,114000.0,106000.0,"10000+",1977-01-01 00:00:00.000,"Public","Enterprise Software & Network Solutions","Information Technology","$10+ billion (USD)"
"Data Analyst","QA Production Data Analyst","Metroplus Health Plan
",2.7,"New York"," NY",98000.0,114000.0,106000.0,"1001 to 5000",1985-01-01 00:00:00.000,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$2 to $5 billion (USD)"
"Data Analyst","JPSC-7462 - Data Analyst Lead - Sr. Tableau Lead","Avani Technology Solutions
",4.5,"Whippany"," NJ",98000.0,114000.0,106000.0,"501 to 1000",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Analyst","Sr Data Analyst, Go-Live","Riskified
",4.4,"New York"," NY",98000.0,114000.0,106000.0,"501 to 1000",2013-01-01 00:00:00.000,"Private","Research & Development","Business Services","Unknown / Non-Applicable"
"Data Analyst","Senior Healthcare Data Analyst","Cecelia Health
",4.3,"New York"," NY",98000.0,114000.0,106000.0,"51 to 200",2009-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable"
"Data Analyst","Regulatory Risk Management Data Analytics and Reporting Analyst","Creative Data Resources
",5.0,"New York"," NY",98000.0,114000.0,106000.0,"1 to 50",1992-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Data Analyst","Specialist, Data and Reporting Analyst - IT Change Management","The Bank of New York Mellon
",3.2,"Florham Park"," NJ",98000.0,114000.0,106000.0,"10000+",1784-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Data Analyst","Datastage Developer/Consultant/IBM Websphere Datastage Developer(ETL Data Analyst)-Only Local to NY/","TechProjects
",4.8,"Jersey City"," NJ",98000.0,114000.0,106000.0,"1 to 50",2011-01-01 00:00:00.000,"Private","IT Services","Information Technology","Unknown / Non-Applicable"
"Data Analyst","Data Analyst III- SAS req'd","IPRO
",3.0,"Lake Success"," NY",98000.0,114000.0,106000.0,"201 to 500",1984-01-01 00:00:00.000,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$50 to $100 million (USD)"
"Data Analyst","NY Healthcare Data/Reporting Analyst","Abacus Service Corporation
",4.2,"New York"," NY",98000.0,114000.0,106000.0,"501 to 1000",2004-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Data Analyst","Sr. Data Analyst - RWE","CyberCoders
",4.2,"Hoboken"," NJ",98000.0,114000.0,106000.0,"201 to 500",1999-01-01 00:00:00.000,"Subsidiary or Business Segment","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Data Analyst","Senior Data Analytics Solutions Analyst","Praescient Analytics
",3.1,"New York"," NY",98000.0,114000.0,106000.0,"51 to 200",2011-01-01 00:00:00.000,"Private","Consulting","Business Services","$10 to $25 million (USD)"
"Data Analyst","Data Analyst - Cardiac Cath Lab","RWJBarnabas Health
",3.7,"West Orange"," NJ",98000.0,114000.0,106000.0,"10000+",1982-01-01 00:00:00.000,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$1 to $2 billion (USD)"
"Data Analyst","Data Quality Management Analyst","Reliable Software Resources
",4.0,"New York"," NY",98000.0,114000.0,106000.0,"501 to 1000",2004-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Analyst","Senior Teradata Developer / Data Analyst","Capgemini
",3.8,"Jersey City"," NJ",48000.0,96000.0,72000.0,"10000+",1967-01-01 00:00:00.000,"Public","Enterprise Software & Network Solutions","Information Technology","$10+ billion (USD)"
"Data Analyst","Sr. Specialist Reporting Data Analyst -Technology","BNY Mellon
",3.2,"Florham Park"," NJ",48000.0,96000.0,72000.0,"10000+",1784-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
